store	week	hhincome1	hhincome2	hhincome3	hhincome4	hhincome5	hhincome6	hhincome7	hhincome8	hhincome9	hhincome10	hhincome11	hhincome12	hhincome13	hhincome14	hhincome15	hhincome16	hhincome17	hhincome18	hhincome19	hhincome20
110	37	9.577332	9.658401	12.39963	12.9016	11.48084	10.53561	10.05611	9.910425	9.346243	11.3181	12.24746	10.75085	11.14631	9.624146	9.958328	11.45882	9.131418	11.90101	8.473845	9.450593
110	38	9.72775	11.60041	9.397381	10.12509	10.69569	10.52455	11.74863	9.354789	11.56861	10.27639	8.373005	11.00972	11.01887	10.90564	10.46121	10.4577	9.036254	11.22672	11.49787	9.212894
110	39	11.67003	10.43062	11.29618	8.893765	9.036044	10.26943	8.750463	12.47925	12.58525	11.61221	9.040608	9.36518	10.61098	10.54023	10.54809	11.38073	10.40017	10.55507	9.25986	11.93334
110	40	11.2733	10.21146	10.59821	12.77675	9.446013	9.357766	10.44444	9.502774	11.06538	10.71903	9.635545	12.58633	10.45077	10.93542	10.95265	10.04125	8.873926	10.72309	12.1455	9.408657
110	41	11.71762	11.88159	8.220134	9.001564	10.43969	9.372628	10.62998	10.67531	10.59027	11.5461	9.099143	10.65059	10.60239	9.802342	10.49774	9.841233	10.98972	12.59832	9.416351	13.04831
110	42	10.16881	9.56051	10.32964	11.36122	10.79603	11.10868	9.393415	11.00911	10.17351	10.93684	10.17257	9.958181	10.45222	12.45024	11.09378	10.66658	9.664172	8.860879	10.93125	8.656363
110	43	11.92078	10.2227	10.48647	11.04638	12.79548	9.190999	11.8795	10.91159	9.531419	8.646914	11.39037	9.109192	8.962537	10.94877	9.177171	11.43007	9.237375	10.17666	11.49459	9.984785
110	44	10.84066	10.44884	10.81883	11.47539	9.915444	10.32611	11.77697	9.306926	11.23032	10.72319	9.786098	12.54257	10.85549	11.40313	9.913348	10.36433	12.06141	9.691628	11.49683	11.55795
110	45	11.66126	8.055198	11.13945	9.905486	10.25297	10.61724	12.54747	12.07487	11.42545	10.57612	10.91811	8.985821	11.08396	10.80411	10.05408	8.944009	9.927112	10.58589	10.67541	10.73189
110	46	10.51542	11.8283	10.06381	9.154166	10.58594	9.873358	11.88462	9.858853	12.35945	9.121048	10.69794	10.61389	10.31014	10.5668	9.681163	11.20951	9.691622	8.376885	9.947873	12.50264
110	47	9.977137	9.33479	9.420541	11.3585	9.675015	8.709806	10.50858	8.196385	10.35006	10.10034	10.43805	10.41455	8.005244	11.01964	9.702231	10.37213	8.889193	10.64721	10.44172	9.836881
110	48	9.490129	9.623602	11.74051	9.25279	11.69651	11.95058	11.3057	11.98291	11.85841	9.735313	11.90158	10.3701	9.401622	10.84607	9.974278	10.16242	10.82186	10.42267	11.14321	11.04688
111	1	9.915427	10.57332	9.521368	12.09103	10.01116	12.0001	9.225422	10.48011	9.126714	9.366453	9.212771	8.513035	10.0724	11.4299	10.01111	12.12438	8.672102	9.832153	9.938543	8.503689
111	2	10.2782	7.910465	10.29296	11.29475	10.80132	10.63919	10.27369	10.60793	11.00958	9.822168	8.043483	10.81098	11.0638	9.94364	10.79264	11.64302	9.237007	10.23081	11.85627	10.83443
111	3	9.453099	9.691309	10.54417	8.027626	9.485803	9.458087	10.42181	10.31529	9.073604	10.08045	10.65227	9.977908	10.2873	9.12052	8.68284	9.210635	10.06197	9.851585	8.745939	9.971396
111	4	7.758781	9.76122	11.09511	9.885533	8.576744	9.29598	9.026498	9.963982	9.669347	11.65227	7.924072	10.98377	8.781743	11.79186	10.18692	10.00412	10.83305	11.26238	8.645861	11.29457
111	5	9.06088	8.025052	8.949967	8.965222	11.19896	9.951535	9.925608	10.04619	8.203301	12.1507	8.572745	10.70842	11.35432	9.933259	10.76431	9.58444	9.342145	9.271579	11.78474	8.443951
111	6	10.14225	9.693142	9.120365	11.01321	10.69302	10.41814	8.958572	10.54017	10.38141	9.925986	11.11659	12.0627	8.567222	9.171689	8.661477	10.08085	12.58152	10.29391	10.15586	10.60329
111	7	10.07685	9.647762	11.51226	10.52342	11.30219	12.01362	9.436564	8.74544	9.133816	9.676484	10.3475	10.13324	9.704555	9.214226	7.965582	9.451883	12.25857	9.488155	11.44531	10.34273
111	8	10.25524	9.842087	10.07604	7.227901	10.40573	10.23543	8.410647	7.57098	10.48288	12.08856	10.21066	8.093097	10.20153	8.778602	10.01734	9.299948	9.368922	9.097886	10.66613	10.88004
111	9	8.832053	10.52348	10.39232	9.154713	9.548862	10.00889	10.50136	11.31739	9.999776	8.534348	11.10622	8.904203	9.745819	10.04509	10.58978	10.84027	10.72154	10.82999	10.65928	9.884494
111	10	9.381678	11.65505	9.508929	10.25492	8.619322	10.88569	9.572659	9.559065	10.18785	10.72745	10.55943	9.657723	8.035378	10.10622	9.723408	10.56019	10.5005	10.2997	11.77764	9.089411
111	11	11.19783	9.927031	10.7486	11.57772	10.25832	10.79129	10.71651	8.740784	9.242229	11.22334	9.589039	11.98399	8.945229	9.520346	8.058943	8.80885	10.99156	9.567169	11.27559	9.777175
111	12	9.610096	9.501791	9.91002	11.59852	9.701679	8.961401	11.38761	8.079802	10.1456	9.4303	8.745067	8.883227	11.51652	10.85046	9.94786	10.06399	11.60348	10.54743	9.153694	9.170432
111	13	9.626741	8.189176	9.855256	11.9566	9.472788	10.29199	9.955037	10.96172	8.562703	10.28314	10.10334	10.90059	10.1065	10.57868	11.04985	10.37262	10.59827	9.88036	9.445323	9.928617
111	14	12.11182	9.200547	12.06033	8.895065	10.64637	11.86035	8.043239	10.29383	11.05263	9.730279	8.429572	9.511222	11.61893	8.652143	8.970368	10.6351	9.32263	11.92006	11.74172	9.893755
111	15	9.909834	10.38402	8.849263	10.44609	9.190141	10.4435	9.186456	10.34652	10.90763	10.84968	9.439363	10.28291	7.942474	8.732725	10.76494	10.46366	10.92179	11.07626	9.891972	9.50186
111	16	11.30213	9.512019	9.6431	9.397615	10.14516	9.664769	10.74413	11.13248	11.65625	7.715456	9.281655	10.60576	10.28121	8.3565	10.60144	10.53838	10.88065	10.57893	10.13752	10.8752
111	17	9.73775	10.32515	9.478463	8.786531	8.045382	11.12029	10.77722	10.151	10.5065	8.762707	8.684767	10.19748	10.72539	9.408008	11.99054	11.2189	11.25495	11.00646	8.448813	9.877615
111	18	11.73712	9.858362	8.933402	10.21152	9.89548	7.948412	11.03085	9.063412	8.460017	11.44138	10.11893	8.592349	9.869524	9.043495	10.12664	10.63634	9.193561	9.42617	10.39536	11.05575
111	19	9.893128	8.067244	10.94214	10.21786	10.82589	8.773664	11.06101	9.905186	8.966841	9.198672	12.18438	10.53727	9.429629	11.94632	9.986065	8.057707	8.735817	9.622839	11.19631	10.32582
111	20	9.887465	12.43212	10.18206	11.25335	9.298272	9.609471	9.604505	11.12791	10.39561	8.361219	9.973735	10.91362	9.848042	10.57871	10.32874	10.66035	8.418427	7.985307	10.29799	8.681286
111	21	7.866039	11.16095	10.81048	10.33166	9.942216	10.8278	9.824601	8.184302	10.64134	11.0074	10.20209	9.296958	8.858474	11.02063	9.79452	11.67876	10.13488	11.01616	12.32601	10.29235
111	22	11.00699	11.25629	8.347996	11.80104	10.78608	10.10809	12.07944	12.12654	10.61178	10.2149	10.16787	9.519813	9.940612	10.22699	10.85701	10.0964	10.61401	9.601833	9.466916	9.805035
111	23	12.20225	8.66363	9.689165	11.79117	10.23049	9.271325	8.787067	9.209225	11.20358	10.21709	10.47384	8.75277	11.16872	11.42345	8.376954	9.770765	11.06447	10.6776	11.15215	9.433159
111	24	11.69586	9.633454	10.10535	9.251251	10.91913	9.97774	9.256739	11.79946	9.82858	8.604917	10.26256	10.09557	10.84787	10.96364	9.244916	11.75527	10.69381	9.917096	10.26635	8.919554
111	25	9.131129	10.4114	8.732353	10.23921	10.65082	9.747364	9.471698	9.296481	10.04513	9.724136	10.3677	12.37891	9.620988	9.795858	9.677223	10.24958	10.71338	11.59859	9.520432	8.738256
111	26	10.34079	10.93289	8.705766	9.090123	9.653748	11.12801	10.74312	10.26563	8.949203	9.632431	10.9781	8.918883	9.062194	10.38022	10.02121	10.04138	10.82069	10.41406	10.37585	12.07035
111	27	9.258169	10.10429	8.579824	10.67558	9.108391	12.66543	11.73038	10.80778	10.41224	9.309706	9.729276	9.971347	8.966142	10.6892	10.63844	9.232777	9.000443	9.744316	10.58611	10.39826
111	28	10.0497	9.009744	10.06977	9.938796	8.502539	10.66777	9.410832	10.57308	9.320069	9.438123	8.937376	9.817824	12.48059	10.28215	8.978726	10.84954	10.35068	9.011875	10.60525	10.41502
111	29	10.01758	10.37814	8.494054	8.704776	9.359416	9.809591	9.093071	9.840405	9.337254	9.832914	10.34076	11.80575	9.770431	9.017814	10.23118	10.78532	11.79029	9.836488	9.605105	10.91491
111	30	10.05225	10.63539	8.825564	9.332301	10.85919	10.73634	10.02762	10.75193	9.784242	9.331011	9.76407	7.896526	9.265073	10.03432	10.7218	9.600863	11.06989	9.661583	10.92336	12.72621
111	31	11.92961	9.206795	11.53015	9.090832	9.939835	8.398321	10.5814	9.624955	10.46329	11.56416	10.75199	10.75333	10.51533	9.580838	11.47337	9.622817	11.4599	9.776949	10.20179	10.62315
111	32	10.16793	11.93822	8.587248	11.17092	12.27033	11.37723	8.535102	10.75054	10.29041	9.973866	11.4715	9.841006	10.56335	9.692115	10.8719	8.271201	10.03557	8.500484	10.27646	10.42278
111	33	11.25709	10.40347	8.200391	8.749794	10.0461	9.37614	9.826668	9.707775	10.48449	9.237289	9.961411	9.807624	11.22142	9.494896	10.79854	9.497636	8.363528	9.072322	9.383502	11.54016
111	34	11.6408	9.39202	10.02657	10.77414	9.919509	10.83758	10.38158	11.91695	10.26042	10.71297	10.50512	10.31705	8.743953	9.145962	10.75795	9.481852	11.2251	10.28338	8.520995	8.604645
111	35	9.976267	10.43377	12.4832	9.500103	10.23418	10.62983	10.77823	9.470463	10.27928	10.52122	9.876817	8.530252	10.74153	10.18112	9.380716	9.655717	9.603324	10.81513	11.33774	10.45854
111	36	9.328981	8.484064	9.691169	11.51576	11.2966	8.576717	9.24262	10.68474	10.67983	7.730609	11.84031	10.00316	12.34701	9.464424	9.12346	9.368447	11.49354	10.46915	8.444283	8.835569
111	37	8.363152	9.708604	11.32173	11.01889	9.252068	11.27693	9.965223	11.88834	9.053164	10.24424	10.45416	10.0631	8.609797	9.066877	9.65837	8.504901	11.59169	9.842094	9.643081	11.03745
111	38	9.718809	11.12183	9.903731	11.30067	10.51438	9.321278	9.776209	9.879576	10.32747	11.06108	9.687779	9.337436	10.65856	9.578362	9.296789	9.928313	12.39643	10.09276	9.413568	10.41539
111	39	10.18795	11.6256	10.87432	10.78283	9.96559	9.235991	8.945513	9.104692	10.47591	10.98737	11.41132	11.2101	10.87994	9.65198	8.884317	9.437472	12.07855	9.873652	9.801033	11.84776
111	40	9.553889	11.56442	8.765841	10.17941	10.48621	10.69586	10.67902	11.28639	9.935492	11.35443	8.608553	8.689366	11.28217	10.36307	9.783718	11.67045	10.56923	8.283056	10.37335	9.936482
111	41	8.669323	9.702223	9.852415	10.42058	10.41367	10.10464	9.949319	10.3593	9.267363	9.85033	9.736282	9.623142	10.69729	8.775382	9.8212	9.851449	9.755868	10.35187	10.84669	9.319537
111	42	10.12227	10.75429	8.91075	10.60267	9.59266	9.421041	9.657338	9.781425	9.181567	9.582545	10.25696	9.746491	10.22037	11.62104	10.60986	11.79192	10.20836	10.90956	10.2859	10.97272
111	43	10.80159	10.0095	9.512791	10.83119	10.44952	10.98368	8.355364	9.817171	10.34251	9.968882	10.33835	8.228568	7.93767	8.167133	10.26814	9.924615	10.39299	9.199167	9.928379	10.11304
111	44	8.98773	10.83793	9.416232	10.42477	9.344825	12.75314	10.30478	9.976154	10.95842	10.15308	12.17424	9.792483	7.787201	10.98236	10.44522	10.88355	9.952732	9.064259	10.8608	9.667479
111	45	11.18323	10.7468	12.05916	9.942422	8.562406	9.654599	10.25984	11.56931	9.390797	11.14914	8.016287	8.573759	10.72509	12.25842	10.73181	10.26108	11.16802	10.28267	8.757172	9.442262
111	46	10.00602	11.80528	11.35799	8.83278	12.84484	9.093365	10.94339	9.929811	10.01898	10.82834	11.38267	9.398644	10.82447	9.8723	10.04216	10.78687	9.983349	9.46847	9.635823	11.40151
111	47	9.845312	11.00826	10.21526	8.466637	9.349287	7.923138	10.89871	8.768173	11.25433	9.202977	8.698406	11.60356	11.38017	11.25701	10.42294	10.15639	9.453464	8.099418	10.04577	10.13032
111	48	9.304199	11.14863	10.33869	10.88865	11.33095	9.270261	9.537522	11.46846	9.636668	9.630862	10.39424	9.924841	9.642006	8.518741	12.5281	10.9294	10.94647	8.45877	11.09856	9.667855
112	1	11.09297	12.81927	9.656273	11.91157	12.91641	11.05542	12.81045	8.566832	8.656891	11.67696	10.19259	12.54597	11.80755	11.74495	10.79125	10.51628	9.251931	11.01496	10.87073	10.87325
112	2	11.73676	11.59361	10.54762	12.39188	11.28872	10.2629	11.89012	10.46545	10.78307	11.58778	10.88357	9.930691	11.68537	11.12508	10.20038	12.12644	11.00881	10.66913	10.39727	11.69658
112	3	10.1559	11.29848	10.28781	11.89382	10.5346	11.11056	11.24641	11.34501	11.59549	11.62373	10.68897	10.09152	9.678501	10.11554	11.90143	10.37958	11.29575	11.33056	10.53764	12.27037
112	4	11.74231	11.05368	9.929784	11.40823	8.937029	11.4923	10.91656	10.51915	9.496408	10.6741	11.12097	10.23017	9.707516	8.48286	11.1419	11.95222	9.865583	10.07236	10.99662	10.26895
112	5	9.898416	11.87712	11.35861	9.649183	11.49887	10.12223	10.84638	10.55464	9.248437	10.15038	9.014308	10.60962	11.49648	11.62241	10.97393	10.45224	10.35186	11.00576	9.733766	11.65937
112	6	11.83454	11.74654	10.53308	12.39409	10.18916	11.9577	10.55217	13.45047	9.911922	10.4695	11.53633	10.3849	12.06633	9.509413	12.11199	10.53378	11.79268	12.3766	11.3776	12.69227
112	7	10.92864	10.92072	11.86283	11.38982	10.06857	9.704162	11.24879	11.92349	12.52966	11.38535	10.54961	10.44893	11.49187	10.86885	11.51941	11.69434	11.26661	10.54494	10.80181	9.475546
112	8	11.47511	10.96128	7.95553	11.57506	11.63932	12.10308	10.6392	10.99237	11.16077	11.54969	10.47853	12.24619	10.48491	10.56483	11.45603	11.5438	11.45001	10.34881	12.93349	12.10198
112	9	9.683585	10.70468	10.90917	10.98914	12.27289	13.78325	11.90121	10.76121	12.44392	11.52466	11.12239	10.54479	12.3013	11.8794	10.87538	10.7989	10.61544	12.44042	10.96789	9.353658
112	10	10.59762	12.23549	11.06558	12.31309	12.07153	9.042726	10.4737	11.40732	11.13896	9.961357	10.4349	9.542668	10.05449	10.81751	11.9043	10.767	10.7792	9.689547	8.882006	9.662086
112	11	11.13354	9.830909	9.66393	8.901386	11.20419	11.18566	10.61931	10.25578	11.44458	10.15242	11.10634	12.50876	10.24483	10.96677	12.16226	11.09324	12.31558	10.10443	9.375356	9.695447
112	12	10.92025	7.325319	12.94296	10.43637	9.372025	11.29962	10.74549	10.87293	11.73482	9.651331	9.239447	11.94217	10.13883	9.786791	10.75683	9.851487	10.80738	11.58146	9.279081	9.869914
112	13	11.7758	11.4897	11.15294	10.31398	11.30516	10.81499	10.2399	11.79834	10.8037	10.60144	11.3391	11.41718	9.953566	11.15785	10.34762	10.72663	11.51634	10.29259	12.01793	12.03228
112	14	11.31759	11.5665	9.775418	11.8326	12.27925	10.62571	9.967634	10.72869	13.72224	9.963626	9.777574	11.02426	10.13339	10.20259	10.71241	11.04914	10.45235	12.74217	11.02256	10.94886
112	15	11.01829	9.763764	8.982885	12.8053	11.16908	10.43104	10.02494	10.88741	11.12268	9.625544	9.379992	10.66094	10.32588	10.67024	10.6081	11.96325	10.99518	9.297758	10.01732	10.8816
112	16	11.95455	11.03154	12.63111	11.92435	10.63265	11.96203	9.564026	11.6716	14.70071	11.62356	9.771462	11.25265	9.645203	10.2024	11.98177	10.75588	10.73187	11.99194	10.84702	9.841552
112	17	11.64509	11.46358	11.21061	10.1778	11.45093	12.34942	9.835055	8.795817	12.07698	8.767319	9.925938	12.41036	13.14087	11.95147	10.80685	11.13773	12.65673	12.22493	12.35086	10.50814
112	18	10.75202	11.06677	12.63483	10.30035	9.858292	10.31848	13.03491	10.47641	11.56674	10.24235	11.79153	10.55041	11.36174	10.11174	10.47026	10.46066	11.995	10.1856	12.1811	10.21054
112	19	11.49864	9.589306	10.99963	9.080393	11.00221	11.32976	11.10686	9.507577	10.35473	12.22823	11.8561	10.25851	10.20107	10.67537	10.97613	11.24732	11.61316	12.30232	10.71762	10.02546
112	20	10.6583	14.06048	10.76877	12.74696	9.722328	12.3641	10.42442	11.75238	10.31412	9.383564	10.48876	11.54335	11.61558	11.10563	10.40065	10.25947	9.799031	9.347224	10.31531	11.6684
112	21	10.78479	10.88911	9.13144	9.969171	11.68081	12.52837	11.65606	13.41985	10.73311	11.73311	11.7647	10.25202	9.422866	10.91833	9.91822	11.94553	10.49762	11.6455	10.97855	9.59501
112	22	11.4409	10.66194	9.977459	9.76946	9.288541	10.31735	11.35398	9.260652	8.462302	12.58303	11.95932	11.62379	11.57578	10.12086	11.44124	10.11471	10.68952	10.32727	11.11893	9.85577
112	23	10.68831	10.60927	9.48569	10.70679	11.18027	9.922234	11.54445	13.27573	11.40557	12.45295	10.66878	11.5273	11.82428	10.55925	10.50055	11.75347	7.993305	9.843529	10.22209	10.0486
112	24	11.75187	9.553894	11.46443	10.60678	10.23685	11.89102	12.50038	9.390659	9.41649	11.90987	10.75351	13.63971	10.81329	10.45127	12.54396	8.798324	9.922641	11.69896	10.94607	12.23352
112	25	9.90025	10.8119	10.95551	11.18507	12.0531	9.443545	9.399213	10.66444	11.47467	11.81304	11.039	10.92428	12.343	11.04237	11.30876	10.3137	8.537475	12.56316	11.40604	11.14775
112	26	10.07442	10.96588	10.60446	10.68222	9.958625	11.4299	9.475399	10.67125	9.877199	8.830243	10.59706	12.43331	11.84598	12.13588	11.21811	8.740379	11.04144	11.17991	12.78821	12.07053
112	27	12.00711	12.66883	11.74643	10.61275	10.24333	11.17282	9.358649	10.18622	10.21652	11.60192	11.75933	12.08654	12.26296	11.4885	10.54799	8.650559	10.81621	9.465904	12.34778	10.23917
112	28	10.22146	11.0293	10.78747	10.94705	9.557421	10.26564	10.59549	11.39221	10.20441	10.75186	11.39567	10.15809	11.43237	12.61627	10.56374	10.81304	9.859975	12.13495	12.15151	8.938096
112	29	11.278	10.82998	10.88016	9.73128	10.70412	11.34766	12.31283	9.53	9.952182	11.73685	10.83393	10.33742	11.69316	11.81992	8.317763	11.84631	10.00843	12.0683	9.95069	11.10613
112	30	12.50835	9.988362	10.55059	11.76381	12.87474	11.64983	9.97084	9.571055	10.51583	11.61298	9.709143	9.818488	10.52915	10.22649	11.46872	9.939328	8.722754	11.21869	11.35789	13.12305
112	31	10.53398	9.714284	9.946047	9.925521	11.39883	12.18863	11.67463	13.4811	12.37852	10.57533	10.03682	10.18142	12.04018	11.17867	11.70721	10.27843	10.68149	11.22826	12.50476	12.14117
112	32	11.08044	9.296594	11.48548	9.185853	11.90873	11.64279	12.31371	11.02373	9.894947	10.36023	12.7574	11.10829	10.03937	10.62527	11.29401	11.43929	12.95868	11.8119	11.61874	10.16983
112	33	9.746378	10.31658	10.31178	9.145966	10.76256	10.30696	14.97381	9.605645	11.02391	9.997884	8.872699	10.13561	10.01688	11.02154	12.00414	9.956767	10.68653	9.339649	11.50921	9.799457
112	34	12.22545	10.71555	10.43822	11.67524	10.93474	10.95611	10.02753	11.20639	10.03092	10.8221	10.22062	10.46697	11.31786	12.25888	10.85316	11.67839	10.77541	9.251658	10.22339	9.900683
112	35	10.34431	9.892378	10.18527	9.220494	10.9173	10.40971	10.64	12.87366	9.407477	10.75865	11.76822	11.00277	9.559981	11.92907	11.83598	9.815808	11.10478	11.64358	9.821804	10.5955
112	36	11.7593	11.56661	11.39094	11.56545	11.49702	9.724061	11.54075	10.76254	9.900211	11.72707	10.93669	10.95144	10.57841	11.63443	11.30879	9.927892	9.700332	11.14928	9.670303	12.1641
112	37	10.83065	11.07495	11.60044	12.04658	10.1665	9.559433	10.85636	10.50738	10.83544	12.42162	11.72709	9.916813	11.99815	10.83698	9.45158	10.39227	10.02977	9.567883	10.74308	10.69709
112	38	10.66525	9.364514	11.90272	9.412708	11.08553	10.445	10.91823	10.03516	11.34262	10.15068	10.57334	9.500476	11.44772	13.1509	9.909387	11.06438	10.48459	10.57922	12.898	9.877889
112	39	10.63076	11.74782	11.07919	10.99163	9.476581	11.3353	12.54325	9.721818	11.62008	9.202535	10.25067	11.83067	11.31806	10.19091	10.34499	10.03474	12.12336	10.3889	9.513638	10.92999
112	40	11.00587	10.86747	10.23377	9.866061	11.06633	12.36699	11.36738	11.29288	9.763111	10.19912	9.678882	12.23686	10.99518	10.01146	10.03327	11.44563	12.75966	11.16248	11.87955	9.285548
112	41	10.16496	11.57049	12.11112	10.72152	11.11872	10.03522	9.629895	11.60158	11.58115	9.771811	10.21515	9.614652	9.192472	10.19716	10.12412	8.580177	9.350485	12.23795	10.60532	11.74271
112	42	10.95073	9.616817	12.00725	9.930992	10.94262	10.49002	8.794656	10.15983	12.63594	10.84451	9.757589	10.59996	8.286193	10.30011	11.4235	9.932858	9.307712	9.75224	11.38253	9.880527
112	43	10.3614	11.31242	11.29141	11.54837	11.48488	13.23439	9.974018	10.52845	11.57217	12.1901	10.76646	10.28579	10.00973	11.75535	9.53809	9.946833	11.87654	10.8534	12.10093	10.29531
112	44	11.00535	12.09734	10.77788	12.90529	11.40198	9.267956	10.37626	12.41997	12.33874	9.890639	10.53274	10.54882	10.04407	11.94842	10.11199	12.00481	11.01166	9.674797	9.957268	9.969361
112	45	8.997042	10.96175	9.693508	12.87299	10.62052	11.68165	10.60206	11.54061	9.920776	11.69521	10.52921	10.56712	12.22818	10.96688	11.27414	12.48887	11.54367	11.78778	10.69787	9.974917
112	46	10.54589	9.076286	10.90804	10.60833	11.87044	10.8739	10.78123	10.79081	11.85323	12.45623	9.555948	9.220826	10.31528	9.406696	10.12678	8.851497	10.89507	10.23524	10.68486	10.46106
112	47	10.61967	12.81587	11.33816	11.08536	11.69289	12.77761	11.29939	10.95842	8.996487	10.0071	12.0804	10.20285	11.15598	12.62807	10.4013	12.95564	11.72455	9.295665	11.06515	12.45708
112	48	10.44865	11.1076	9.833387	10.71187	10.0492	11.19252	12.80571	10.07403	10.82819	10.00408	10.31296	12.65469	10.60996	9.374805	8.409903	11.61818	10.09155	11.65586	11.26303	10.87945
113	1	12.19007	11.7464	12.2827	8.575334	10.11822	12.05939	10.7743	9.793477	11.84143	11.10564	11.83619	11.26575	12.36325	13.62882	11.24342	8.438873	9.698101	9.325248	11.62006	10.20449
113	2	11.6006	12.02137	10.16131	11.01361	9.696689	9.026992	11.063	9.663914	9.939917	10.22554	10.27752	10.87873	10.12708	12.75217	10.85348	10.14192	10.83131	10.91825	10.18061	9.008917
113	3	9.348484	12.30928	10.07619	10.53735	11.8162	11.60016	10.44803	10.20831	11.6728	12.46823	10.56958	10.36952	11.71904	11.21766	12.02953	10.69074	10.59406	11.59977	12.48117	10.89925
113	4	11.09314	10.68216	10.41277	10.94064	11.31445	11.02661	11.71315	10.65906	11.30342	9.798826	11.42179	9.59024	11.80261	9.67591	8.858867	10.19183	11.22759	10.49988	11.29575	11.16208
113	5	10.18543	10.89419	9.485889	10.01418	10.36969	11.28232	10.69683	12.166	9.545732	9.501519	10.03971	10.89419	11.00293	10.73005	8.016208	10.82084	10.41088	10.78057	10.9539	11.05174
113	6	11.11791	8.407324	9.424203	9.861947	8.597358	9.745462	10.62528	9.403623	9.492314	8.92145	9.208929	10.96872	10.95366	11.26966	11.24752	9.389256	11.80461	9.109028	10.59319	9.307699
113	7	8.876632	10.78442	10.11984	10.96302	10.02196	11.22269	10.74623	10.68098	11.79597	10.89204	9.325774	10.71733	10.25927	9.186262	10.75082	11.5356	11.77003	11.06526	10.89862	10.51305
113	8	9.611693	9.93282	9.123087	10.69697	10.65431	9.477007	11.88058	11.27454	11.45103	11.42344	10.03632	11.17716	10.50994	11.4386	10.35535	11.24798	7.532684	10.20983	11.40176	9.378112
113	9	11.70307	11.23572	12.05884	10.22319	12.26067	13.98353	10.18098	9.824321	9.519753	11.68908	8.992128	11.60668	10.40826	10.39113	11.5092	10.55452	10.77871	9.812302	11.00576	9.97436
113	10	10.77442	12.15085	9.918014	11.88408	8.625806	11.26829	9.534363	10.04765	12.03706	11.31805	10.67208	10.28669	10.73181	10.33592	10.52315	10.69998	12.31918	10.51136	11.91463	10.52015
113	11	10.63476	11.81193	10.93935	10.73337	10.15093	11.6298	10.04594	9.462388	9.563916	10.31735	14.12592	9.740012	10.82123	10.47386	11.81078	11.67712	10.54496	11.39162	11.00386	9.693388
113	12	12.18171	11.88476	11.42993	11.08041	11.24587	12.77606	10.85369	11.20637	10.42357	11.58869	9.815578	9.907944	10.19847	9.208338	11.3983	11.05564	10.16418	10.60551	11.47999	11.85627
113	13	11.96795	12.59213	9.549057	13.44862	10.44275	9.863183	11.47246	11.53229	11.10049	9.902591	9.328648	11.94088	9.413603	9.342035	9.648952	10.24834	11.05976	10.72944	9.875975	12.47711
113	14	10.04978	11.23771	9.870046	11.41909	10.69145	10.63986	10.69038	11.18653	11.09678	10.83051	9.587343	9.995199	11.25143	7.373483	11.72195	10.43428	11.69613	11.77734	8.23509	11.15694
113	15	11.78785	10.12238	9.080231	10.24487	9.754908	10.16906	11.33314	9.412777	9.839368	7.606862	9.357091	12.3397	9.693132	10.22909	10.68801	11.21442	11.3246	11.16409	11.37092	12.36353
113	16	11.90899	10.52754	7.538214	11.59651	10.30134	10.1283	9.680933	10.85071	10.61543	11.66889	11.9762	9.753401	11.37802	10.5496	12.13739	10.6335	10.10756	10.99709	11.95266	11.59073
113	17	11.81901	9.148674	10.47683	9.967916	10.94824	11.18876	10.93742	11.37721	9.38071	8.86812	9.802831	10.00469	12.7495	9.531614	9.783422	8.547849	10.50333	8.784119	10.11431	11.54909
113	18	10.05311	11.63436	11.04699	11.30152	10.22171	10.54315	7.828687	11.17632	10.20082	9.60391	9.753199	11.33063	9.486442	9.161298	12.25921	10.15928	9.499287	11.78017	11.23792	10.60739
113	19	9.299831	9.872839	10.73749	10.72974	9.982576	9.637988	10.65214	11.58658	11.41581	11.36111	11.08011	11.84301	11.57733	12.49682	11.14104	12.7064	10.11476	11.5195	8.813416	10.87627
113	20	11.01442	9.509671	10.36687	9.771285	10.44544	10.27268	11.55491	11.11245	11.76582	10.53257	10.41035	9.810924	10.45226	11.07544	9.925021	11.7335	11.29786	10.28316	11.10011	11.43681
113	21	10.02849	9.90521	10.37299	11.37609	10.61295	9.944833	10.4962	11.26778	10.6611	11.63811	10.31555	10.28359	10.67498	10.35187	10.77203	10.27194	12.20698	12.25697	12.48136	10.5341
113	22	13.88688	8.061572	11.83405	9.456864	7.910621	11.19925	12.66756	9.898043	9.107493	11.73433	9.441037	10.18434	10.99885	11.00205	10.00817	9.94069	10.89363	11.08528	11.24889	11.38435
113	23	10.88196	9.159237	10.07255	10.9922	10.78996	9.506116	10.43629	12.44664	11.35168	11.20861	11.53905	8.582603	9.831055	10.30352	9.160949	9.955788	11.18782	10.79679	9.331614	9.844412
113	24	8.829558	11.23819	9.259263	10.28002	11.21597	10.06007	11.76654	9.718378	10.72294	10.54813	12.07776	10.76197	10.79048	10.758	11.43932	11.08762	10.50252	10.42836	10.43688	10.42664
113	25	10.63586	9.228134	10.26244	9.473072	8.093868	10.31551	10.4286	11.60111	10.26885	11.17704	10.02334	12.5757	9.508382	10.68132	11.35751	9.006816	11.40928	12.10453	13.11347	10.44013
